listing_key,oof_prob,credit_score_computed
322985,0.050979,571
281163,0.071832,561
151198,0.026065,592
168327,0.196956,528
152044,0.140873,539
183909,0.110127,547
169623,0.092965,553
345255,0.065722,564
118277,0.145578,538
282110,0.055586,569
408563,0.08669,555
336908,0.10855,548
233992,0.036762,581
449568,0.025773,592
380104,0.104279,549
381905,0.211306,525
276078,0.020502,599
441030,0.053357,570
428607,0.125426,543
133037,0.086228,555
147377,0.181508,531
118980,0.015045,608
171957,0.144441,538
171669,0.086891,555
202118,0.037135,581
448828,0.044414,576
225320,0.031641,586
225021,0.137931,540
417848,0.075775,559
448697,0.044086,576
291814,0.06723,563
439060,0.053664,570
291747,0.182037,530
344005,0.059052,567
201527,0.105182,549
236628,0.118665,545
149300,0.124928,543
389173,0.048951,573
378159,0.067841,563
379451,0.045186,575
144222,0.105365,549
401135,0.025387,592
289345,0.051173,571
315926,0.075666,559
219661,0.018857,601
374958,0.076917,559
430988,0.06314,565
195636,0.105465,549
441898,0.022413,596
159329,0.257275,518
307301,0.136938,540
378161,0.088583,554
198081,0.036962,581
153925,0.102395,550
100185,0.056478,568
378469,0.207888,526
185633,0.092809,553
107956,0.051719,571
172035,0.022249,596
379320,0.175376,532
348371,0.096404,552
323887,0.109018,548
452563,0.19196,529
114009,0.040522,578
430046,0.203726,526
264250,0.023928,594
387043,0.026279,591
261878,0.049063,573
381401,0.166478,534
443746,0.06779,563
180928,0.207414,526
348017,0.070819,561
175686,0.044021,576
265327,0.044613,576
346418,0.061711,566
154134,0.151301,537
351336,0.043632,576
151258,0.113762,546
242335,0.035796,582
152273,0.118042,545
234672,0.194354,528
398897,0.037689,581
389697,0.044141,576
253632,0.02448,593
217812,0.107738,548
300248,0.072466,561
412636,0.061363,566
376512,0.058528,567
238472,0.038674,580
446254,0.063021,565
269605,0.090821,554
329234,0.116766,546
244286,0.071526,561
318600,0.110103,547
268601,0.051869,571
356604,0.057329,568
193943,0.05191,571
135533,0.071417,561
380503,0.083378,556
217412,0.070081,562
132250,0.091704,553
251305,0.044711,575
379230,0.071911,561
229123,0.166656,534
350890,0.204622,526
172790,0.126839,543
160154,0.017826,603
285415,0.092719,553
190473,0.038625,580
107545,0.0483,573
168137,0.097332,551
282887,0.056353,568
134935,0.1683,533
342966,0.063109,565
232792,0.081331,557
434226,0.068287,563
227804,0.030297,587
330487,0.056239,568
189707,0.076898,559
423771,0.070546,562
264202,0.044116,576
158279,0.131431,542
182138,0.110071,547
123465,0.073897,560
414033,0.020046,599
112819,0.03516,583
378749,0.028786,589
312168,0.027826,590
251828,0.034978,583
153441,0.078889,558
298006,0.117796,545
171651,0.074321,560
404094,0.031299,586
266374,0.088543,554
119490,0.038332,580
276533,0.039446,579
347751,0.062975,565
437012,0.026932,591
224255,0.185832,530
307182,0.04393,576
200609,0.078619,558
252124,0.142835,539
169777,0.081487,557
181335,0.041326,578
150319,0.109735,548
327545,0.025167,593
186877,0.121274,544
340617,0.041895,577
331576,0.057206,568
302874,0.029583,588
144500,0.093418,553
185381,0.045317,575
449419,0.150776,537
169860,0.111195,547
112756,0.051094,571
382935,0.102498,550
261821,0.070441,562
319401,0.027847,590
310472,0.028402,589
240912,0.125784,543
305188,0.12854,542
176302,0.103584,549
217751,0.039412,579
130655,0.098357,551
335928,0.183998,530
446592,0.136773,540
358972,0.106232,549
386213,0.073233,560
375685,0.115297,546
124651,0.086275,555
200120,0.096235,552
455079,0.124726,543
182182,0.119016,545
142071,0.139768,540
156168,0.077477,559
153696,0.065294,564
213448,0.073343,560
241292,0.191369,529
362435,0.068105,563
403207,0.070019,562
331231,0.207091,526
220970,0.058374,567
247778,0.097483,551
427998,0.095387,552
432576,0.056423,568
351736,0.086166,555
452726,0.035531,582
138537,0.066314,563
423398,0.075792,559
204724,0.030467,587
264866,0.265905,516
437030,0.022486,596
147626,0.062196,565
194506,0.020181,599
270014,0.074754,560
234928,0.187899,529
274850,0.038795,580
342465,0.104005,549
129198,0.20137,527
450782,0.083795,556
116174,0.082273,557
230866,0.039347,579
361410,0.078325,558
188620,0.023257,595
162110,0.041105,578
318606,0.254847,518
303989,0.190923,529
447148,0.103989,549
360797,0.188232,529
260273,0.1034,549
390212,0.140902,539
389954,0.067015,563
148798,0.140353,539
164070,0.066665,563
207876,0.086346,555
184125,0.081041,557
376270,0.081427,557
378947,0.069461,562
186222,0.081072,557
261561,0.026766,591
173414,0.040144,579
121534,0.121474,544
117727,0.151131,537
385487,0.067211,563
264520,0.096698,552
301624,0.049369,572
243348,0.102568,550
127014,0.068818,562
340695,0.054385,570
360664,0.041401,578
386735,0.16203,535
109417,0.063702,565
108595,0.030305,587
399207,0.096389,552
341333,0.134793,541
303496,0.082195,557
376748,0.061554,566
394404,0.077467,559
198366,0.080093,558
355365,0.085921,555
122123,0.075445,559
189674,0.053309,570
313855,0.050136,572
408870,0.209262,525
427172,0.032413,585
271396,0.094513,552
209172,0.087053,555
309792,0.078635,558
365157,0.141825,539
334182,0.06421,564
450562,0.052473,571
173331,0.123421,544
128666,0.060087,566
456228,0.052778,570
287896,0.056692,568
244516,0.174906,532
106510,0.044498,576
232510,0.053674,570
426800,0.047574,574
203654,0.144398,538
416529,0.089056,554
214714,0.074745,560
389504,0.081279,557
455860,0.067036,563
322554,0.06455,564
282190,0.094857,552
169933,0.058517,567
428388,0.075296,559
143875,0.069697,562
277627,0.105224,549
215144,0.012591,613
258391,0.069147,562
316571,0.053476,570
242760,0.044692,575
289222,0.037089,581
263607,0.106904,548
319194,0.051129,571
387859,0.036187,582
138415,0.036016,582
175494,0.052369,571
313977,0.111148,547
421265,0.071866,561
447667,0.140184,539
414917,0.104098,549
354978,0.044898,575
342727,0.136488,540
263277,0.048675,573
168228,0.241564,520
351387,0.03835,580
318754,0.071586,561
124270,0.022558,596
310221,0.052905,570
321001,0.018789,601
319105,0.054158,570
287484,0.155478,536
267064,0.116039,546
192058,0.130641,542
400467,0.142474,539
124032,0.094786,552
145441,0.04715,574
123894,0.099092,551
392159,0.080782,557
267472,0.132097,541
364830,0.076033,559
365542,0.105531,549
196839,0.145221,538
212223,0.111951,547
307611,0.055076,569
149309,0.047863,573
416437,0.037883,580
167596,0.089332,554
181273,0.053525,570
420117,0.204481,526
300566,0.106491,548
178781,0.064259,564
394480,0.032567,585
219623,0.025955,592
425868,0.232164,522
235931,0.050512,572
175871,0.064588,564
117637,0.049833,572
414212,0.029583,588
235886,0.082408,557
205803,0.067248,563
341211,0.124095,544
454562,0.234708,521
414191,0.037472,581
196180,0.095427,552
379913,0.14905,537
195431,0.094904,552
143759,0.059551,567
138572,0.132155,541
201195,0.100252,550
225391,0.061117,566
239565,0.141476,539
326018,0.123872,544
445858,0.06247,565
156902,0.064913,564
443967,0.084698,556
232712,0.049027,573
275918,0.069358,562
439520,0.148288,538
279267,0.060842,566
280921,0.068212,563
299861,0.030853,587
295717,0.075922,559
377867,0.067055,563
361054,0.062525,565
170933,0.076006,559
169407,0.085723,555
234558,0.068283,563
182003,0.058153,567
246647,0.045875,575
162407,0.047104,574
231578,0.054849,569
133185,0.088091,555
333461,0.022608,596
216140,0.041539,578
240267,0.060201,566
261272,0.083388,556
276610,0.084847,556
108014,0.078099,558
283493,0.087374,555
380590,0.073197,560
210896,0.126995,543
424626,0.128482,542
250853,0.064731,564
203052,0.021253,598
135879,0.093819,553
117420,0.120634,544
166678,0.07247,561
307230,0.083512,556
377481,0.139153,540
108807,0.155838,536
337556,0.157157,536
439232,0.0756,559
369481,0.056405,568
378293,0.064524,564
174209,0.10765,548
451753,0.043863,576
225439,0.03012,587
372816,0.065998,564
144888,0.024016,594
130253,0.157413,536
182372,0.044142,576
276294,0.078205,558
188265,0.06935,562
425467,0.157911,535
255630,0.141635,539
342843,0.103413,549
247628,0.111987,547
159270,0.031689,586
385654,0.022543,596
226603,0.025556,592
264118,0.02697,591
380774,0.232683,522
127547,0.086725,555
216024,0.077086,559
229218,0.036633,581
346654,0.046276,574
203442,0.080929,557
293885,0.025516,592
374865,0.060201,566
137677,0.046459,574
129356,0.073691,560
380151,0.131268,542
157095,0.060595,566
301054,0.066155,564
134620,0.141066,539
256162,0.091353,553
436317,0.046892,574
306310,0.03738,581
272685,0.10485,549
299569,0.090689,554
314764,0.061735,566
439117,0.036664,581
277048,0.047883,573
114538,0.038362,580
298331,0.286818,513
276544,0.074514,560
277658,0.052329,571
397747,0.087181,555
359686,0.072488,561
214711,0.106991,548
322208,0.128109,542
230844,0.035806,582
139156,0.045223,575
208374,0.110703,547
218230,0.070351,562
320150,0.063558,565
410856,0.064526,564
232959,0.086258,555
328455,0.124824,543
314979,0.100073,550
452406,0.09495,552
279763,0.088758,554
324977,0.080826,557
394998,0.03198,586
393306,0.190527,529
135027,0.111388,547
445956,0.079346,558
318484,0.041885,577
134404,0.026974,591
215747,0.089756,554
229241,0.029101,588
286874,0.053163,570
350439,0.025322,592
230654,0.09949,551
248069,0.087658,555
231294,0.107586,548
289855,0.049788,572
127947,0.076403,559
212193,0.067536,563
199628,0.1482,538
413713,0.073203,560
426324,0.164307,534
370903,0.096429,552
220736,0.145742,538
117441,0.047836,573
225685,0.084716,556
379882,0.022442,596
423014,0.058108,567
214039,0.043751,576
368597,0.068673,562
448576,0.091965,553
455971,0.036538,582
241942,0.071464,561
443292,0.040264,579
454136,0.061879,566
260204,0.092014,553
148498,0.145416,538
324011,0.051251,571
441022,0.010395,619
243197,0.117807,545
392271,0.070742,561
451666,0.087493,555
350038,0.079575,558
106954,0.057493,568
262253,0.06406,565
283226,0.11008,547
133788,0.196681,528
177191,0.060448,566
437052,0.164727,534
302977,0.103887,549
333813,0.039665,579
442801,0.070527,562
167734,0.140875,539
153903,0.187649,529
393994,0.033702,584
248642,0.070185,562
367672,0.120896,544
108397,0.058569,567
302975,0.160178,535
181735,0.070626,561
257901,0.067727,563
328812,0.062268,565
358087,0.043867,576
203633,0.195901,528
171459,0.036435,582
179277,0.069819,562
144046,0.094988,552
309281,0.027998,589
437392,0.044738,575
292576,0.065419,564
240573,0.057111,568
221396,0.167901,533
224963,0.113433,546
142197,0.082399,557
226196,0.087135,555
236553,0.057343,568
214314,0.018909,601
110712,0.14554,538
408765,0.122025,544
224026,0.043516,576
433929,0.082889,556
282083,0.013623,611
116206,0.066943,563
315735,0.07161,561
248684,0.028536,589
400661,0.173565,532
413715,0.170578,533
167132,0.043543,576
170064,0.04836,573
438671,0.09174,553
404092,0.179541,531
359054,0.054709,569
284688,0.150333,537
112174,0.174997,532
223578,0.058246,567
190054,0.066769,563
115035,0.151198,537
140869,0.034334,583
325260,0.108133,548
282770,0.024997,593
187276,0.063607,565
184550,0.084917,556
344850,0.028464,589
172798,0.10155,550
397895,0.133801,541
268210,0.063356,565
277687,0.069928,562
125789,0.05777,568
363863,0.054122,570
374277,0.031749,586
419537,0.035497,582
355927,0.031325,586
291973,0.032755,585
408096,0.02623,591
321607,0.019021,601
399291,0.017433,603
443834,0.053907,570
265167,0.035362,583
323264,0.074237,560
191527,0.057255,568
305870,0.040493,578
168772,0.083866,556
333094,0.077609,559
166749,0.028121,589
423163,0.02876,589
270886,0.048509,573
286308,0.04819,573
393553,0.047994,573
238828,0.058709,567
174740,0.079782,558
176364,0.042895,577
452354,0.058239,567
114640,0.040016,579
196818,0.111114,547
310015,0.073403,560
162690,0.05359,570
158633,0.054717,569
305204,0.03909,580
424733,0.025001,593
157897,0.043503,576
143734,0.32937,508
358337,0.06516,564
322135,0.101108,550
113534,0.088901,554
251774,0.063923,565
121394,0.060644,566
140535,0.070834,561
445998,0.058444,567
370418,0.166569,534
286057,0.048608,573
228662,0.021859,597
101659,0.03239,585
239476,0.097382,551
266739,0.120333,545
437885,0.023833,594
423798,0.074773,560
425891,0.061985,566
163505,0.014617,609
311073,0.113668,546
213117,0.039471,579
198223,0.126716,543
234189,0.051379,571
396204,0.058033,568
120221,0.035842,582
317615,0.118885,545
450903,0.184514,530
427496,0.072346,561
180964,0.034989,583
158741,0.036974,581
412523,0.128628,542
301234,0.06282,565
450932,0.105802,549
217931,0.020968,598
171317,0.173354,532
321562,0.042956,577
334576,0.058739,567
380728,0.028872,589
138658,0.074449,560
164108,0.143795,539
371965,0.03355,584
407630,0.105279,549
216157,0.14245,539
163982,0.048215,573
242730,0.153583,536
303749,0.048846,573
109270,0.074515,560
405956,0.072209,561
278010,0.210745,525
182084,0.084214,556
352556,0.045397,575
339367,0.077742,558
263457,0.085117,556
239435,0.056796,568
178654,0.066701,563
205657,0.158071,535
439174,0.047122,574
371524,0.03195,586
227588,0.089562,554
291781,0.125605,543
307048,0.067031,563
257666,0.093123,553
219149,0.069061,562
133392,0.032106,585
308617,0.054642,569
227601,0.064011,565
241296,0.035209,583
253485,0.086903,555
160004,0.083491,556
425565,0.045467,575
345739,0.069995,562
203776,0.122428,544
305641,0.042927,577
153340,0.139541,540
286826,0.043661,576
373718,0.265898,516
112205,0.075815,559
426671,0.04979,572
152756,0.038756,580
101276,0.157046,536
340764,0.128277,542
107832,0.094108,552
301827,0.038972,580
188496,0.047154,574
290103,0.243066,520
312288,0.068,563
140448,0.069878,562
442963,0.046996,574
350520,0.028561,589
255079,0.021777,597
145963,0.050959,572
212294,0.078481,558
211113,0.155691,536
150096,0.131985,541
192562,0.033979,584
266612,0.104133,549
271677,0.052704,570
156341,0.024206,594
235784,0.076427,559
199435,0.052103,571
331454,0.139102,540
455524,0.189997,529
406796,0.024421,594
337533,0.083513,556
304995,0.061318,566
148581,0.039147,579
215328,0.065726,564
148358,0.080999,557
200055,0.146727,538
408184,0.056832,568
366843,0.073147,560
305476,0.034686,583
183618,0.071262,561
367567,0.055267,569
169842,0.04149,578
399818,0.273383,515
333119,0.058423,567
422735,0.054296,570
447171,0.045296,575
276537,0.179963,531
224234,0.097724,551
205736,0.173019,532
432363,0.113916,546
421035,0.122727,544
163136,0.069963,562
161195,0.03342,584
147593,0.065773,564
103095,0.058972,567
382972,0.074664,560
356724,0.074016,560
397590,0.050464,572
403676,0.056747,568
221269,0.211976,525
281375,0.040962,578
400325,0.056184,569
438895,0.022854,595
196468,0.112979,547
426179,0.075637,559
173584,0.025946,592
267634,0.07147,561
247357,0.098096,551
264943,0.198664,527
428728,0.075502,559
388883,0.128943,542
239984,0.209858,525
437716,0.054825,569
170165,0.029425,588
326808,0.061292,566
388055,0.079546,558
221641,0.060469,566
191765,0.051397,571
125859,0.024323,594
306792,0.049835,572
256349,0.058643,567
180500,0.050812,572
207400,0.129824,542
377884,0.082387,557
375633,0.051405,571
424926,0.029579,588
446488,0.103065,550
319356,0.097202,551
125568,0.264651,517
147754,0.122506,544
440126,0.087868,555
312977,0.047875,573
161763,0.053092,570
399930,0.067844,563
132682,0.072135,561
151548,0.094811,552
213479,0.070801,561
266537,0.086461,555
330914,0.063798,565
366371,0.055537,569
172531,0.088599,554
280522,0.101194,550
117222,0.048569,573
355006,0.165692,534
139457,0.037704,581
213586,0.067892,563
374974,0.113514,546
163458,0.027264,590
288715,0.060294,566
124809,0.098208,551
424893,0.036132,582
403919,0.174349,532
239913,0.062739,565
113395,0.133048,541
261301,0.046686,574
434475,0.047643,574
251238,0.102404,550
336612,0.048402,573
316919,0.036391,582
212050,0.043392,576
172538,0.253007,518
117110,0.057477,568
395783,0.085684,555
376441,0.117391,545
221135,0.04734,574
431822,0.142352,539
316370,0.044585,576
351064,0.074382,560
108747,0.052586,571
188206,0.037189,581
168464,0.023847,594
253163,0.072411,561
328716,0.044529,576
169757,0.136349,540
148675,0.048535,573
179663,0.100423,550
186286,0.089123,554
344204,0.098554,551
371321,0.043147,577
113995,0.033692,584
399104,0.040075,579
436774,0.048763,573
364521,0.104211,549
146936,0.10589,549
363246,0.071577,561
387197,0.038908,580
199711,0.060236,566
326539,0.028693,589
357867,0.02494,593
263652,0.132267,541
266133,0.114813,546
330696,0.037818,581
122148,0.057309,568
420479,0.051876,571
424786,0.046979,574
364631,0.174626,532
225861,0.067853,563
245597,0.078227,558
115270,0.086594,555
443332,0.072483,561
364788,0.085699,555
127293,0.075866,559
282972,0.034055,584
261733,0.028641,589
359549,0.1238,544
400114,0.183666,530
269375,0.064702,564
206655,0.075744,559
103816,0.026149,592
441759,0.050931,572
345719,0.044287,576
258704,0.050061,572
412247,0.09537,552
318684,0.094336,552
293658,0.12597,543
223825,0.128936,542
307996,0.028883,589
389799,0.053055,570
382127,0.0925,553
439240,0.116396,546
326420,0.036249,582
125775,0.01687,604
185444,0.015462,607
369776,0.046782,574
186800,0.082036,557
254967,0.047704,574
104022,0.052322,571
390233,0.04414,576
334064,0.09165,553
449072,0.066801,563
305420,0.06653,563
148277,0.034262,583
388691,0.05072,572
387027,0.054836,569
447280,0.088523,554
400338,0.086813,555
433151,0.057805,568
157191,0.062384,565
156722,0.152154,537
166097,0.014889,608
277899,0.195873,528
447456,0.094921,552
265830,0.060225,566
365970,0.081624,557
320029,0.085008,556
246702,0.04341,576
299299,0.095656,552
238284,0.085893,555
385565,0.09664,552
276428,0.075143,560
166026,0.145566,538
229129,0.026507,591
268226,0.070806,561
418815,0.068098,563
392007,0.041016,578
161501,0.039771,579
169733,0.100368,550
108259,0.105872,549
